awayscore,ball,batsman,batsmanid,batsmanteam,bowler,bowlerid,bowlerteam,by_how_many,by_what,city,date,dismissal,dismissaltype,eventid,extras,fallofwickets,homescore,innings,ipl_season,matchid,mom,nonstriker,nonstrikerid,otherathleteinvolved,otherathleteinvolvedid,over,remainingballs,result,runrate,runs,scorevalue,sequence,target,team1,team2,tossdecision,validball,venue,winner,year
0,106,Tom Curran,550235,Rajasthan Royals,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216496,0,0,176/6,1st innings,ipl20,,,Steven Smith,267192,,,17.4,14,,9.96,0,0,101704,0,,,,0,,,
0,107,Tom Curran,550235,Rajasthan Royals,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216496,0,0,176/6,1st innings,ipl20,,,Steven Smith,267192,,,17.5,13,,9.86,0,0,101705,0,,,,0,,,
0,108,Tom Curran,550235,Rajasthan Royals,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216496,0,0,177/6,1st innings,ipl20,,,Steven Smith,267192,,,17.6,12,,9.83,1,1,101706,0,,,,0,,,
0,109,Tom Curran,550235,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216496,0,0,178/6,1st innings,ipl20,,,Steven Smith,267192,,,18.1,11,,9.79,1,1,101801,0,,,,0,,,
0,110,Steven Smith,267192,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,True,caught,1216496,0,7,178/7,1st innings,ipl20,,,Tom Curran,550235,Sam Curran,662973.0,18.2,10,,9.7,0,0,101802,0,,,,0,,,
0,111,Tom Curran,550235,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216496,0,0,182/7,1st innings,ipl20,,,Jofra Archer,669855,,,18.3,9,,9.83,4,4,101803,0,,,,0,,,
0,112,Tom Curran,550235,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216496,0,0,184/7,1st innings,ipl20,,,Jofra Archer,669855,,,18.4,8,,9.85,2,2,101804,0,,,,0,,,
0,113,Tom Curran,550235,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216496,0,0,185/7,1st innings,ipl20,,,Jofra Archer,669855,,,18.5,7,,9.82,1,1,101805,0,,,,0,,,
0,114,Jofra Archer,669855,Rajasthan Royals,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216496,0,0,186/7,1st innings,ipl20,,,Tom Curran,550235,,,18.6,6,,9.78,1,1,101806,0,,,,0,,,
0,115,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,192/7,1st innings,ipl20,,,Tom Curran,550235,,,19.1,5,,10.01,6,6,101901,0,,,,0,,,
0,116,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,198/7,1st innings,ipl20,,,Tom Curran,550235,,,19.2,4,,10.24,6,6,101902,0,,,,0,,,
0,116,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,1,0,205/7,1st innings,ipl20,,,Tom Curran,550235,,,19.2,4,,10.6,7,7,101903,0,,,,1,,,
0,116,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,1,0,212/7,1st innings,ipl20,,,Tom Curran,550235,,,19.2,4,,10.96,7,7,101904,0,,,,1,,,
0,116,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,1,0,213/7,1st innings,ipl20,,,Tom Curran,550235,,,19.2,4,,11.01,1,1,101905,0,,,,1,,,
0,117,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,213/7,1st innings,ipl20,,,Tom Curran,550235,,,19.3,3,,10.92,0,0,101906,0,,,,0,,,
0,118,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,214/7,1st innings,ipl20,,,Tom Curran,550235,,,19.4,2,,10.88,1,1,101907,0,,,,0,,,
0,119,Tom Curran,550235,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,215/7,1st innings,ipl20,,,Jofra Archer,669855,,,19.5,1,,10.84,1,1,101908,0,,,,0,,,
0,120,Jofra Archer,669855,Rajasthan Royals,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216496,0,0,216/7,1st innings,ipl20,,,Tom Curran,550235,,,19.6,0,,10.8,1,1,101909,0,,,,0,,,
1/0,1,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,0.1,119,,6.0,1,1,200001,217,,,,0,,,
2/0,2,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.2,118,,6.0,1,1,200002,217,,,,0,,,
3/0,3,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,0.3,117,,6.0,1,1,200003,217,,,,0,,,
3/0,4,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.4,116,,4.5,0,0,200004,217,,,,0,,,
4/0,5,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.5,115,,4.8,1,1,200005,217,,,,0,,,
5/0,6,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,0.6,114,,5.0,1,1,200006,217,,,,0,,,
5/0,7,Murali Vijay,237095,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,1.1,113,,4.28,0,0,200101,217,,,,0,,,
5/0,8,Murali Vijay,237095,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,1.2,112,,3.75,0,0,200102,217,,,,0,,,
6/0,9,Murali Vijay,237095,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,1.3,111,,4.0,1,1,200103,217,,,,0,,,
6/0,10,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,1.4,110,,3.6,0,0,200104,217,,,,0,,,
7/0,11,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,1.5,109,,3.81,1,1,200105,217,,,,0,,,
8/0,12,Murali Vijay,237095,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,1.6,108,,4.0,1,1,200106,217,,,,0,,,
12/0,13,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,2.1,107,,5.53,4,4,200201,217,,,,0,,,
16/0,14,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,2.2,106,,6.85,4,4,200202,217,,,,0,,,
17/0,15,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,2.3,105,,6.8,1,1,200203,217,,,,0,,,
17/0,16,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,2.4,104,,6.37,0,0,200204,217,,,,0,,,
18/0,16,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,1,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,2.4,104,,6.75,1,1,200205,217,,,,1,,,
19/0,17,Shane Watson,8180,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,2.5,103,,6.7,1,1,200206,217,,,,0,,,
19/0,18,Murali Vijay,237095,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,2.6,102,,6.33,0,0,200207,217,,,,0,,,
25/0,19,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.1,101,,7.89,6,6,200301,217,,,,0,,,
25/0,20,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.2,100,,7.5,0,0,200302,217,,,,0,,,
25/0,21,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.3,99,,7.14,0,0,200303,217,,,,0,,,
25/0,22,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.4,98,,6.81,0,0,200304,217,,,,0,,,
25/0,23,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.5,97,,6.52,0,0,200305,217,,,,0,,,
25/0,24,Shane Watson,8180,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,3.6,96,,6.25,0,0,200306,217,,,,0,,,
25/0,25,Murali Vijay,237095,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,4.1,95,,6.0,0,0,200401,217,,,,0,,,
29/0,26,Murali Vijay,237095,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,4.2,94,,6.69,4,4,200402,217,,,,0,,,
29/0,27,Murali Vijay,237095,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,4.3,93,,6.44,0,0,200403,217,,,,0,,,
30/0,28,Murali Vijay,237095,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,4.4,92,,6.42,1,1,200404,217,,,,0,,,
30/0,29,Shane Watson,8180,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,4.5,91,,6.2,0,0,200405,217,,,,0,,,
36/0,30,Shane Watson,8180,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,4.6,90,,7.2,6,6,200406,217,,,,0,,,
36/0,31,Murali Vijay,237095,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,5.1,89,,6.96,0,0,200501,217,,,,0,,,
37/0,32,Murali Vijay,237095,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,1,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,5.2,88,,6.93,1,1,200502,217,,,,0,,,
43/0,33,Shane Watson,8180,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,5.3,87,,7.81,6,6,200503,217,,,,0,,,
49/0,34,Shane Watson,8180,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,5.4,86,,8.64,6,6,200504,217,,,,0,,,
53/0,35,Shane Watson,8180,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,5.5,85,,9.08,4,4,200505,217,,,,0,,,
53/0,36,Shane Watson,8180,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,5.6,84,,8.83,0,0,200506,217,,,,0,,,
54/0,37,Murali Vijay,237095,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,6.1,83,,8.75,1,1,200601,217,,,,0,,,
55/0,38,Shane Watson,8180,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,6.2,82,,8.68,1,1,200602,217,,,,0,,,
56/0,39,Murali Vijay,237095,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,6.3,81,,8.61,1,1,200603,217,,,,0,,,
56/1,40,Shane Watson,8180,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,True,bowled,1216496,0,1,0,2nd innings,ipl20,,,Murali Vijay,237095,Shane Watson,8180.0,6.4,80,,8.4,0,0,200604,217,,,,0,,,
57/1,41,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,6.5,79,,8.34,1,1,200605,217,,,,0,,,
57/1,42,Murali Vijay,237095,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,6.6,78,,8.14,0,0,200606,217,,,,0,,,
57/1,43,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,7.1,77,,7.95,0,0,200701,217,,,,0,,,
58/1,44,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,7.2,76,,7.9,1,1,200702,217,,,,0,,,
58/2,45,Murali Vijay,237095,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,True,caught,1216496,0,2,0,2nd innings,ipl20,,,Faf du Plessis,44828,Shreyas Gopal,344580.0,7.3,75,,7.73,0,0,200703,217,,,,0,,,
62/2,46,Sam Curran,662973,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,7.4,74,,8.08,4,4,200704,217,,,,0,,,
63/2,47,Sam Curran,662973,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,7.5,73,,8.04,1,1,200705,217,,,,0,,,
64/2,48,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Sam Curran,662973,,,7.6,72,,8.0,1,1,200706,217,,,,0,,,
65/2,49,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Sam Curran,662973,,,8.1,71,,7.95,1,1,200801,217,,,,0,,,
71/2,50,Sam Curran,662973,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.2,70,,8.52,6,6,200802,217,,,,0,,,
77/2,51,Sam Curran,662973,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.3,69,,9.05,6,6,200803,217,,,,0,,,
77/2,52,Sam Curran,662973,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.4,68,,8.88,0,0,200804,217,,,,0,,,
77/3,53,Sam Curran,662973,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,True,stumped,1216496,0,3,0,2nd innings,ipl20,,,Faf du Plessis,44828,Sam Curran,662973.0,8.5,67,,8.71,0,0,200805,217,,,,0,,,
77/4,54,Ruturaj Gaikwad,1060380,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,True,stumped,1216496,0,4,0,2nd innings,ipl20,,,Faf du Plessis,44828,Rahul Tewatia,423838.0,8.6,66,,8.55,0,0,200806,217,,,,0,,,
78/4,55,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,9.1,65,,8.5,1,1,200901,217,,,,0,,,
79/4,56,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.2,64,,8.46,1,1,200902,217,,,,0,,,
80/4,57,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,9.3,63,,8.42,1,1,200903,217,,,,0,,,
81/4,58,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.4,62,,8.37,1,1,200904,217,,,,0,,,
82/4,59,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,9.5,61,,8.33,1,1,200905,217,,,,0,,,
82/4,60,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.6,60,,8.2,0,0,200906,217,,,,0,,,
83/4,61,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,10.1,59,,8.16,1,1,201001,217,,,,0,,,
83/4,62,Kedar Jadhav,290716,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.2,58,,8.03,0,0,201002,217,,,,0,,,
84/4,63,Kedar Jadhav,290716,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.3,57,,8.0,1,1,201003,217,,,,0,,,
84/4,64,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,10.4,56,,7.87,0,0,201004,217,,,,0,,,
85/4,65,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,10.5,55,,7.84,1,1,201005,217,,,,0,,,
86/4,66,Kedar Jadhav,290716,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.6,54,,7.81,1,1,201006,217,,,,0,,,
90/4,67,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.1,53,,8.05,4,4,201101,217,,,,0,,,
94/4,68,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.2,52,,8.29,4,4,201102,217,,,,0,,,
98/4,69,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.3,51,,8.52,4,4,201103,217,,,,0,,,
99/4,70,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.4,50,,8.48,1,1,201104,217,,,,0,,,
100/4,71,Faf du Plessis,44828,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,11.5,49,,8.45,1,1,201105,217,,,,0,,,
101/4,72,Kedar Jadhav,290716,Chennai Super Kings,Shreyas Gopal,344580,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.6,48,,8.41,1,1,201106,217,,,,0,,,
102/4,73,Kedar Jadhav,290716,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.1,47,,8.38,1,1,201201,217,,,,0,,,
103/4,74,Faf du Plessis,44828,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,12.2,46,,8.35,1,1,201202,217,,,,0,,,
104/4,75,Kedar Jadhav,290716,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.3,45,,8.32,1,1,201203,217,,,,0,,,
105/4,76,Faf du Plessis,44828,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,12.4,44,,8.28,1,1,201204,217,,,,0,,,
106/4,76,Kedar Jadhav,290716,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,1,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.4,44,,8.36,1,1,201205,217,,,,1,,,
107/4,77,Kedar Jadhav,290716,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.5,43,,8.33,1,1,201206,217,,,,0,,,
108/4,78,Faf du Plessis,44828,Chennai Super Kings,Jaydev Unadkat,390484,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,12.6,42,,8.3,1,1,201207,217,,,,0,,,
110/4,79,Faf du Plessis,44828,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,13.1,41,,8.35,2,2,201301,217,,,,0,,,
111/4,80,Faf du Plessis,44828,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,13.2,40,,8.32,1,1,201302,217,,,,0,,,
113/4,80,Kedar Jadhav,290716,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,1,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.2,40,,8.47,2,2,201303,217,,,,1,,,
114/4,81,Faf du Plessis,44828,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Kedar Jadhav,290716,,,13.3,39,,8.44,1,1,201304,217,,,,0,,,
114/5,82,Kedar Jadhav,290716,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,True,caught,1216496,0,5,0,2nd innings,ipl20,,,Faf du Plessis,44828,Tom Curran,550235.0,13.4,38,,8.34,0,0,201305,217,,,,0,,,
114/5,83,MS Dhoni,28081,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.5,37,,8.24,0,0,201306,217,,,,0,,,
115/5,84,MS Dhoni,28081,Chennai Super Kings,Tom Curran,550235,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.6,36,,8.21,1,1,201307,217,,,,0,,,
116/5,85,MS Dhoni,28081,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.1,35,,8.18,1,1,201401,217,,,,0,,,
122/5,86,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,14.2,34,,8.51,6,6,201402,217,,,,0,,,
123/5,87,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,14.3,33,,8.48,1,1,201403,217,,,,0,,,
124/5,88,MS Dhoni,28081,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.4,32,,8.45,1,1,201404,217,,,,0,,,
130/5,89,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,14.5,31,,8.76,6,6,201405,217,,,,0,,,
131/5,90,Faf du Plessis,44828,Chennai Super Kings,Rahul Tewatia,423838,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,14.6,30,,8.73,1,1,201406,217,,,,0,,,
132/5,90,Faf du Plessis,44828,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,1,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,15.0,30,,8.8,1,1,201501,217,,,,1,,,
132/5,91,Faf du Plessis,44828,Chennai Super Kings,Jofra Archer,669855,Rajasthan Royals,,,,,False,,1216496,0,0,0,2nd innings,ipl20,,,MS Dhoni,28081,,,15.1,29,,8.7,0,0,201502,217,,,,0,,,
