matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points,total_points_avg
734015,DJG Sammy,8.0,16.0,16.0,,,5.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,6.0,6.0,7.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,7.0,All Rounder,64.0,,,0,64.0,,0,0.0,0,0.0,64.0,320.4
734015,DW Steyn,1.0,2.0,2.0,,,7.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.0,24.0,24.0,24.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.0,Bowler,1.0,,,0,1.0,25.0,2,0.0,0,27.0,28.0,48.2
734015,G Gambhir,6.0,10.0,10.0,,1.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,nan,36.0,,1.0,0,37.0,,0,,0,0.0,37.0,1580.3
734015,IK Pathan,25.0,21.0,21.0,,2.0,4.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,18.0,18.0,20.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,6.666666666666667,All Rounder,625.0,,2.0,0,627.0,,0,0.0,0,0.0,627.0,158.5
734015,KL Rahul,14.0,15.0,15.0,,2.0,3.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,nan,196.0,,2.0,0,198.0,,0,,0,0.0,198.0,
734015,KV Sharma,5.0,5.0,5.0,,,6.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.0,24.0,24.0,19.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.75,All Rounder,25.0,,,0,25.0,25.0,4,0.0,0,29.0,54.0,66.2
734015,M Morkel,,,,,,,,,,,27.0,27.0,34.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,7.555555555555555,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,66.7
734015,MK Pandey,35.0,32.0,32.0,1.0,3.0,1.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,nan,1225.0,2.0,3.0,0,1230.0,,0,,0,0.0,1230.0,1086.4
734015,NV Ojha,26.0,26.0,26.0,2.0,1.0,1.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,nan,676.0,4.0,1.0,0,681.0,,0,,0,0.0,681.0,866.6
734015,PP Chawla,,,,,,,,,,1.0,24.0,24.0,24.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,6.0,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,31.3
734015,RN ten Doeschate,25.0,15.0,15.0,1.0,2.0,3.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,6.0,6.0,8.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.0,All Rounder,625.0,2.0,2.0,0,629.0,,0,0.0,0,0.0,629.0,832.1
734015,RV Uthappa,41.0,33.0,33.0,1.0,5.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,nan,1681.0,2.0,5.0,0,1688.0,,0,,0,0.0,1688.0,2231.8
734015,S Dhawan,21.0,15.0,15.0,,4.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,All Rounder,441.0,,4.0,0,445.0,,0,,0,0.0,445.0,923.9
734015,SP Narine,,,,,,,,,,1.0,24.0,24.0,21.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,5.25,All Rounder,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,43.0
734015,Shakib Al Hasan,,,,,,,,,,2.0,19.0,19.0,21.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,6.631578947368421,All Rounder,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,512.4
734015,UT Yadav,,,,,,,,,,3.0,26.0,26.0,24.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,5.538461538461538,Bowler,,,,0,0.0,75.0,2,0.0,0,77.0,77.0,36.7
734015,YK Pathan,39.0,28.0,28.0,2.0,2.0,2.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,All Rounder,1521.0,4.0,2.0,0,1527.0,,0,,0,0.0,1527.0,1038.5
734017,Ankit Sharma,5.0,4.0,4.0,,,4.0,2nd innings,Rajasthan Royals,Mumbai Indians,2.0,24.0,24.0,23.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,5.75,Bowler,25.0,,,0,25.0,50.0,2,0.0,0,52.0,77.0,104.6
734017,BJ Hodge,41.0,31.0,31.0,3.0,,6.0,2nd innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,All Rounder,1681.0,6.0,,0,1687.0,,0,,0,0.0,1687.0,748.2
734017,DS Kulkarni,,,,,,,,,,,25.0,25.0,26.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,6.24,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,105.3
734017,Harbhajan Singh,,,,,,,,,,2.0,25.0,25.0,12.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,2.88,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,41.5
734017,JJ Bumrah,,,,,,,,,,,20.0,20.0,21.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,6.3,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,
734017,JP Faulkner,33.0,22.0,22.0,2.0,1.0,7.0,2nd innings,Rajasthan Royals,Mumbai Indians,,25.0,25.0,46.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,11.04,All Rounder,1089.0,4.0,1.0,0,1094.0,,-6,0.0,0,-6.0,1088.0,287.6
734017,K Santokie,,,,,,,,,,2.0,27.0,27.0,47.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,10.444444444444445,Bowler,,,,0,0.0,50.0,-4,0.0,0,46.0,46.0,
734017,KA Pollard,17.0,12.0,12.0,1.0,,1.0,1st innings,Mumbai Indians,Rajasthan Royals,,6.0,6.0,11.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,11.0,All Rounder,289.0,2.0,,0,291.0,,-6,0.0,0,-6.0,285.0,1080.5
734017,KK Cooper,6.0,9.0,9.0,,,3.0,2nd innings,Rajasthan Royals,Mumbai Indians,,19.0,19.0,26.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,8.210526315789474,Bowler,36.0,,,0,36.0,,0,0.0,0,0.0,36.0,235.7
734017,KK Nair,50.0,26.0,26.0,3.0,4.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,nan,2500.0,6.0,4.0,8,2518.0,,0,,0,0.0,2518.0,1160.6
734017,LMP Simmons,63.0,51.0,51.0,2.0,6.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,All Rounder,3969.0,4.0,6.0,8,3987.0,,0,,0,0.0,3987.0,
734017,MEK Hussey,58.0,41.0,41.0,2.0,3.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,nan,3364.0,4.0,3.0,8,3379.0,,0,,0,0.0,3379.0,1561.3
734017,PP Ojha,,,,,,,,,,2.0,24.0,24.0,30.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,7.5,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,5.4
734017,R Bhatia,6.0,4.0,4.0,,1.0,8.0,2nd innings,Rajasthan Royals,Mumbai Indians,,24.0,24.0,39.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,9.75,Bowler,36.0,,1.0,0,37.0,,-2,0.0,0,-2.0,35.0,126.2
734017,RG Sharma,40.0,19.0,19.0,4.0,3.0,2.0,1st innings,Mumbai Indians,Rajasthan Royals,,,,,,,,,,All Rounder,1600.0,8.0,3.0,0,1611.0,,0,,0,0.0,1611.0,1204.2
734017,S Gopal,,,,,,,,,,2.0,25.0,25.0,24.0,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,5.76,All Rounder,,,,0,0.0,50.0,2,0.0,0,52.0,52.0,
734017,SR Watson,5.0,6.0,6.0,,1.0,1.0,2nd innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,All Rounder,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,973.3
734017,STR Binny,2.0,10.0,10.0,,,5.0,2nd innings,Rajasthan Royals,Mumbai Indians,,6.0,6.0,12.0,0.0,1st innings,Mumbai Indians,Rajasthan Royals,12.0,All Rounder,4.0,,,0,4.0,,-6,0.0,0,-6.0,-2.0,108.8
734017,SV Samson,2.0,5.0,5.0,,,2.0,2nd innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,853.3
734017,UBT Chand,3.0,10.0,10.0,,,0.0,2nd innings,Rajasthan Royals,Mumbai Indians,,,,,,,,,,nan,9.0,,,0,9.0,,0,,0,0.0,9.0,532.8
734019,AR Patel,43.0,36.0,36.0,1.0,5.0,4.0,2nd innings,Kings XI Punjab,Delhi Daredevils,1.0,25.0,25.0,17.0,1.0,1st innings,Delhi Daredevils,Kings XI Punjab,4.08,All Rounder,1849.0,2.0,5.0,0,1856.0,25.0,4,8.0,0,37.0,1893.0,24.7
734019,BE Hendricks,,,,,,,,,,3.0,24.0,24.0,36.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,9.0,Bowler,,,,0,0.0,75.0,-2,0.0,0,73.0,73.0,
734019,DA Miller,2.0,6.0,6.0,,,2.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,1490.6
734019,GJ Bailey,6.0,7.0,7.0,,,5.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,nan,36.0,,,0,36.0,,0,,0,0.0,36.0,458.7
734019,GJ Maxwell,17.0,13.0,13.0,1.0,,1.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,All Rounder,289.0,2.0,,0,291.0,,0,,0,0.0,291.0,4298.8
734019,Imran Tahir,,,,,,,,,,3.0,26.0,26.0,20.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,4.615384615384615,Bowler,,,,0,0.0,75.0,4,0.0,0,79.0,79.0,
734019,JD Unadkat,,,,,,,,,,,25.0,25.0,30.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,7.2,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,28.3
734019,JP Duminy,18.0,21.0,21.0,,1.0,2.0,1st innings,Delhi Daredevils,Kings XI Punjab,2.0,26.0,26.0,25.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,5.769230769230769,All Rounder,324.0,,1.0,0,325.0,50.0,2,0.0,0,52.0,377.0,1078.5
734019,KD Karthik,71.0,46.0,46.0,3.0,7.0,1.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,nan,5041.0,6.0,7.0,8,5062.0,,0,,0,0.0,5062.0,974.0
734019,KM Jadhav,0.0,1.0,1.0,,,4.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,nan,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,454.9
734019,KP Pietersen,50.0,33.0,33.0,1.0,6.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,All Rounder,2500.0,2.0,6.0,8,2516.0,,0,,0,0.0,2516.0,580.4
734019,M Vijay,6.0,9.0,9.0,,1.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,All Rounder,36.0,,1.0,0,37.0,,0,,0,0.0,37.0,833.8
734019,M Vohra,47.0,24.0,24.0,3.0,4.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,nan,2209.0,6.0,4.0,0,2219.0,,0,,0,0.0,2219.0,469.9
734019,MA Agarwal,6.0,2.0,2.0,1.0,,4.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,nan,36.0,2.0,,0,38.0,,0,,0,0.0,38.0,430.4
734019,MK Tiwary,10.0,8.0,8.0,,1.0,5.0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,All Rounder,100.0,,1.0,0,101.0,,0,,0,0.0,101.0,709.2
734019,Mohammed Shami,1.0,2.0,2.0,,,7.0,1st innings,Delhi Daredevils,Kings XI Punjab,1.0,27.0,27.0,36.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,8.0,Bowler,1.0,,,0,1.0,25.0,0,0.0,0,25.0,26.0,13.4
734019,R Dhawan,8.0,5.0,5.0,,1.0,6.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,24.0,24.0,42.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,10.5,All Rounder,64.0,,1.0,0,65.0,,-4,0.0,0,-4.0,61.0,120.4
734019,Sandeep Sharma,,,,,,,,,,3.0,27.0,27.0,32.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,7.111111111111111,Bowler,,,,0,0.0,75.0,0,0.0,0,75.0,75.0,50.2
734019,Shivam Sharma,,,,,,,,,,,24.0,24.0,32.0,0.0,1st innings,Delhi Daredevils,Kings XI Punjab,8.0,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,
734019,V Sehwag,27.0,23.0,23.0,1.0,2.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,All Rounder,729.0,2.0,2.0,0,733.0,,0,,0,0.0,733.0,1229.4
734019,WD Parnell,2.0,2.0,2.0,,,6.0,1st innings,Delhi Daredevils,Kings XI Punjab,,25.0,25.0,39.0,0.0,2nd innings,Kings XI Punjab,Delhi Daredevils,9.36,Bowler,4.0,,,0,4.0,,-2,0.0,0,-2.0,2.0,33.1
734019,WP Saha,15.0,15.0,15.0,,1.0,3.0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,nan,225.0,,1.0,0,226.0,,0,,0,0.0,226.0,955.8
734021,AB de Villiers,32.0,18.0,18.0,1.0,2.0,3.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,nan,1024.0,2.0,2.0,0,1028.0,,0,,0,0.0,1028.0,1973.0
734021,AJ Finch,11.0,9.0,9.0,,1.0,2.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,,,,,,,,,,All Rounder,121.0,,1.0,0,122.0,,0,,0,0.0,122.0,1738.4
734021,AN Ahmed,,,,,,,,,,,14.0,14.0,22.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,9.428571428571429,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,54.8
734021,B Kumar,,,,,,,,,,2.0,24.0,24.0,27.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,6.75,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,46.9
734021,CH Gayle,15.0,20.0,20.0,,1.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,All Rounder,225.0,,1.0,0,226.0,,0,,0,0.0,226.0,1330.1
734021,DA Warner,63.0,47.0,47.0,4.0,3.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,,,,,,,,,,nan,3969.0,8.0,3.0,8,3988.0,,0,,0,0.0,3988.0,2019.8
734021,DJG Sammy,10.0,4.0,4.0,1.0,,3.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,,7.0,7.0,18.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,15.428571428571429,All Rounder,100.0,2.0,,0,102.0,,-6,0.0,0,-6.0,96.0,326.6
734021,DW Steyn,,,,,,,,,,,24.0,24.0,23.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,5.75,Bowler,,,,0,0.0,,2,0.0,0,2.0,2.0,46.0
734021,IK Pathan,,,,,,,,,,1.0,18.0,18.0,28.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,9.333333333333334,All Rounder,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,196.7
734021,KV Sharma,,,,,,,,,,1.0,18.0,18.0,27.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,9.0,All Rounder,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,66.1
734021,M Muralitharan,,,,,,,,,,,24.0,24.0,26.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.5,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,16.5
734021,MA Starc,6.0,6.0,6.0,,1.0,5.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,23.0,23.0,30.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,7.826086956521739,All Rounder,36.0,,1.0,0,37.0,,0,0.0,0,0.0,37.0,188.8
734021,NV Ojha,27.0,22.0,22.0,2.0,,1.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,,,,,,,,,,nan,729.0,4.0,,0,733.0,,0,,0,0.0,733.0,850.0
734021,PA Patel,4.0,4.0,4.0,,1.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,nan,16.0,,1.0,0,17.0,,0,,0,0.0,17.0,616.2
734021,Parvez Rasool,,,,,,,,,,1.0,26.0,26.0,23.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,5.3076923076923075,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,
734021,S Dhawan,50.0,39.0,39.0,1.0,7.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,,,,,,,,,,All Rounder,2500.0,2.0,7.0,8,2517.0,,0,,0,0.0,2517.0,756.3
734021,S Rana,12.0,7.0,7.0,,2.0,4.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,nan,144.0,,2.0,0,146.0,,0,,0,0.0,146.0,
734021,V Kohli,69.0,43.0,43.0,4.0,4.0,1.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,All Rounder,4761.0,8.0,4.0,8,4781.0,,0,,0,0.0,4781.0,385.0
734021,VR Aaron,,,,,,,,,,2.0,25.0,25.0,35.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,8.4,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,89.2
734021,Y Venugopal Rao,,,,,,,,,,,6.0,6.0,7.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,7.0,All Rounder,,,,0,0.0,,0,0.0,0,0.0,0.0,377.1
734021,YS Chahal,,,,,,,,,,,24.0,24.0,32.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,8.0,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,29.3
734021,Yuvraj Singh,22.0,25.0,25.0,1.0,2.0,2.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,,11.0,11.0,9.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,4.909090909090909,All Rounder,484.0,2.0,2.0,0,488.0,,4,0.0,0,4.0,492.0,1615.7
734023,BB McCullum,29.0,25.0,25.0,2.0,1.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,nan,841.0,4.0,1.0,0,846.0,,0,,0,0.0,846.0,1329.4
734023,BW Hilfenhaus,,,,,,,,,,,19.0,19.0,37.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,11.68421052631579,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,30.8
734023,DR Smith,5.0,6.0,6.0,,1.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,All Rounder,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,2308.6
734023,F du Plessis,23.0,20.0,20.0,,2.0,2.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,All Rounder,529.0,,2.0,0,531.0,,0,,0,0.0,531.0,856.4
734023,G Gambhir,21.0,20.0,20.0,,3.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,nan,441.0,,3.0,0,444.0,,0,,0,0.0,444.0,1583.9
734023,IC Pandey,,,,,,,,,,1.0,24.0,24.0,31.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,7.75,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,14.1
734023,MK Pandey,19.0,28.0,28.0,,,1.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,nan,361.0,,,0,361.0,,0,,0,0.0,361.0,717.5
734023,MM Sharma,,,,,,,,,,,18.0,18.0,28.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,9.333333333333334,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,45.8
734023,MS Dhoni,22.0,15.0,15.0,1.0,1.0,3.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,nan,484.0,2.0,1.0,0,487.0,,0,,0,0.0,487.0,441.1
734023,PJ Cummins,,,,,,,,,,1.0,24.0,24.0,29.0,1.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,7.25,Bowler,,,,0,0.0,25.0,0,8.0,0,33.0,33.0,
734023,PP Chawla,,,,,,,,,,1.0,24.0,24.0,42.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,10.5,Bowler,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,31.4
734023,R Ashwin,,,,,,,,,,,24.0,24.0,24.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,6.0,Bowler,,,,0,0.0,,2,0.0,0,2.0,2.0,85.8
734023,RA Jadeja,9.0,4.0,4.0,1.0,,4.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,1.0,18.0,18.0,23.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,7.666666666666667,All Rounder,81.0,2.0,,0,83.0,25.0,0,0.0,0,25.0,108.0,284.3
734023,RV Uthappa,70.0,40.0,40.0,1.0,10.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,nan,4900.0,2.0,10.0,8,4920.0,,0,,0,0.0,4920.0,2400.5
734023,SK Raina,66.0,53.0,53.0,5.0,3.0,1.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,,6.0,6.0,9.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,9.0,All Rounder,4356.0,10.0,3.0,8,4377.0,,-2,0.0,0,-2.0,4375.0,1277.7
734023,SP Narine,,,,,,,,,,1.0,24.0,24.0,24.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,6.0,All Rounder,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,34.5
734023,Shakib Al Hasan,46.0,21.0,21.0,2.0,6.0,2.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,,25.0,25.0,29.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,6.96,All Rounder,2116.0,4.0,6.0,0,2126.0,,0,0.0,0,0.0,2126.0,290.3
734023,UT Yadav,,,,,,,,,,,26.0,26.0,27.0,0.0,1st innings,Chennai Super Kings,Kolkata Knight Riders,6.230769230769231,Bowler,,,,0,0.0,,0,0.0,0,0.0,0.0,43.3
734025,AR Patel,6.0,6.0,6.0,,1.0,5.0,1st innings,Kings XI Punjab,Mumbai Indians,1.0,25.0,25.0,26.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,6.24,All Rounder,36.0,,1.0,0,37.0,25.0,0,0.0,0,25.0,62.0,210.9
734025,AT Rayudu,17.0,14.0,14.0,,,1.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,nan,289.0,,,0,289.0,,0,,0,0.0,289.0,1583.2
734025,BE Hendricks,0.0,1.0,1.0,,,8.0,1st innings,Kings XI Punjab,Mumbai Indians,1.0,27.0,27.0,26.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,5.777777777777778,Bowler,0.0,,,-2,-2.0,25.0,2,0.0,0,27.0,25.0,
734025,GJ Bailey,39.0,30.0,30.0,2.0,2.0,3.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,1521.0,4.0,2.0,0,1527.0,,0,,0,0.0,1527.0,413.6
734025,GJ Maxwell,2.0,3.0,3.0,,,2.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,All Rounder,4.0,,,0,4.0,,0,,0,0.0,4.0,3304.1
734025,JJ Bumrah,,,,,,,,,,2.0,24.0,24.0,31.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,7.75,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
734025,K Santokie,,,,,,,,,,1.0,24.0,24.0,40.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,10.0,Bowler,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,
734025,KA Pollard,8.0,6.0,6.0,1.0,,3.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,64.0,2.0,,0,66.0,,0,,0,0.0,66.0,1104.3
734025,LMP Simmons,104.0,65.0,65.0,2.0,14.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,10816.0,4.0,14.0,24,10858.0,,0,,0,0.0,10858.0,
734025,M Vohra,37.0,35.0,35.0,1.0,4.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,1369.0,2.0,4.0,0,1375.0,,0,,0,0.0,1375.0,665.9
734025,MEK Hussey,11.0,14.0,14.0,,,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,nan,121.0,,,0,121.0,,0,,0,0.0,121.0,1407.1
734025,P Kumar,,,,,,,,,,1.0,25.0,25.0,19.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,4.56,Bowler,,,,0,0.0,25.0,4,0.0,0,29.0,29.0,86.7
734025,PP Ojha,,,,,,,,,,,26.0,26.0,26.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,6.0,Bowler,,,,0,0.0,,2,0.0,0,2.0,2.0,11.0
734025,R Dhawan,14.0,9.0,9.0,,2.0,6.0,1st innings,Kings XI Punjab,Mumbai Indians,1.0,25.0,25.0,29.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,6.96,All Rounder,196.0,,2.0,0,198.0,25.0,0,0.0,0,25.0,223.0,123.9
734025,RG Sharma,19.0,21.0,21.0,,2.0,2.0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,All Rounder,361.0,,2.0,0,363.0,,0,,0,0.0,363.0,1292.2
734025,S Gopal,,,,,,,,,,2.0,24.0,24.0,32.0,0.0,1st innings,Kings XI Punjab,Mumbai Indians,8.0,All Rounder,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
734025,SE Marsh,35.0,18.0,18.0,2.0,3.0,1.0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,nan,1225.0,4.0,3.0,0,1232.0,,0,,0,0.0,1232.0,2028.0
734025,Sandeep Sharma,,,,,,,,,,,19.0,19.0,36.0,0.0,2nd innings,Mumbai Indians,Kings XI Punjab,11.368421052631579,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,50.2
