matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
419136,SE Marsh,2,9,9,,,0,1st innings,Kings XI Punjab,Royal Challengers Bangalore,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
419136,V Kohli,42,26,26,1,4,2,2nd innings,Royal Challengers Bangalore,Kings XI Punjab,,,,,,,,,,Batsmen,42,2,4,0,48,,0,,0,,48
419136,Yuvraj Singh,39,20,20,2,3,3,1st innings,Kings XI Punjab,Royal Challengers Bangalore,,12,12,14,0,2nd innings,Royal Challengers Bangalore,Kings XI Punjab,7,AllRounder,39,4,3,0,46,,0,0,0,0,46
419137,AA Jhunjhunwala,10,4,4,1,,4,2nd innings,Rajasthan Royals,Chennai Super Kings,,12,12,18,0,1st innings,Chennai Super Kings,Rajasthan Royals,9,Batsmen,10,2,,0,12,,-2,0,0,-2,10
419137,AS Raut,2,4,4,,,5,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
419137,FY Fazal,5,6,6,,,3,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,Batsmen,5,,,0,5,,0,,0,,5
419137,JA Morkel,66,34,34,5,3,2,1st innings,Chennai Super Kings,Rajasthan Royals,2,24,24,56,0,2nd innings,Rajasthan Royals,Chennai Super Kings,14,Bowler,66,10,3,8,87,50,-6,0,0,44,131
419137,M Vijay,128,57,57,11,8,0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,Batsmen,128,22,8,24,182,,0,,0,,182
419137,MJ Lumb,41,26,26,1,7,0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,Batsmen,41,2,7,0,50,,0,,0,,50
419137,ML Hayden,34,21,21,1,5,0,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,Batsmen,34,2,5,0,41,,0,,0,,41
419137,MS Dhoni,0,1,1,,,5,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
419137,NV Ojha,99,57,57,6,8,0,2nd innings,Rajasthan Royals,Chennai Super Kings,,,,,,,,,,Batsmen,99,12,8,8,127,,0,,0,,127
419137,S Badrinath,5,2,2,,1,5,1st innings,Chennai Super Kings,Rajasthan Royals,,,,,,,,,,Batsmen,5,,1,0,6,,0,,0,,6
419137,SK Raina,13,7,7,,2,1,1st innings,Chennai Super Kings,Rajasthan Royals,,6,6,8,0,2nd innings,Rajasthan Royals,Chennai Super Kings,8,Batsmen,13,,2,0,15,,0,0,0,0,15
419137,SR Watson,62,26,26,5,5,2,2nd innings,Rajasthan Royals,Chennai Super Kings,2,25,25,46,0,1st innings,Chennai Super Kings,Rajasthan Royals,11.04,AllRounder,62,10,5,8,85,50,-6,0,0,44,129
419137,YK Pathan,4,2,2,,1,1,2nd innings,Rajasthan Royals,Chennai Super Kings,,24,24,44,0,1st innings,Chennai Super Kings,Rajasthan Royals,11,AllRounder,4,,1,0,5,,-6,0,0,-6,-1
419138,A Symonds,23,19,19,,2,2,2nd innings,Deccan Chargers,Mumbai Indians,,25,25,31,0,1st innings,Mumbai Indians,Deccan Chargers,7.44,AllRounder,23,,2,0,25,,0,0,0,0,25
419138,AC Gilchrist,19,14,14,1,1,0,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,19,2,1,0,22,,0,,0,,22
419138,AT Rayudu,57,30,30,2,6,3,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,57,4,6,8,75,,0,,0,,75
419138,DJ Bravo,2,8,8,,,2,1st innings,Mumbai Indians,Deccan Chargers,,12,12,12,0,2nd innings,Deccan Chargers,Mumbai Indians,6,AllRounder,2,,,0,2,,2,0,0,2,4
419138,HH Gibbs,17,15,15,,3,0,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,17,,3,0,20,,0,,0,,20
419138,Jaskaran Singh,0,2,2,,,9,2nd innings,Deccan Chargers,Mumbai Indians,,13,13,27,0,1st innings,Mumbai Indians,Deccan Chargers,12.46153846,Bowler,0,,,-2,-2,,-6,0,0,-6,-8
419138,KA Pollard,21,10,10,,3,4,1st innings,Mumbai Indians,Deccan Chargers,2,27,27,23,0,2nd innings,Deccan Chargers,Mumbai Indians,5.111111111,AllRounder,21,,3,0,24,50,2,0,0,52,76
419138,MD Mishra,6,7,7,,,4,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,6,,,0,6,,0,,0,,6
419138,PP Ojha,2,2,2,,,9,2nd innings,Deccan Chargers,Mumbai Indians,3,24,24,26,0,1st innings,Mumbai Indians,Deccan Chargers,6.5,Bowler,2,,,0,2,75,0,0,0,75,77
419138,R Sharma,5,7,7,,1,7,2nd innings,Deccan Chargers,Mumbai Indians,1,18,18,24,0,1st innings,Mumbai Indians,Deccan Chargers,8,Bowler,5,,1,0,6,25,0,0,0,25,31
419138,RG Sharma,12,14,14,,,3,2nd innings,Deccan Chargers,Mumbai Indians,,20,20,23,0,1st innings,Mumbai Indians,Deccan Chargers,6.9,Batsmen,12,,,0,12,,0,0,0,0,12
419138,RJ Harris,13,10,10,,1,6,2nd innings,Deccan Chargers,Mumbai Indians,1,24,24,40,0,1st innings,Mumbai Indians,Deccan Chargers,10,Bowler,13,,1,0,14,25,-4,0,0,21,35
419138,S Dhawan,18,16,16,,1,0,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,18,,1,0,19,,0,,0,,19
419138,SR Tendulkar,35,25,25,,5,0,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,35,,5,0,40,,0,,0,,40
419138,SS Tiwary,45,35,35,3,1,1,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,45,6,1,0,52,,0,,0,,52
419138,TL Suman,14,17,17,,,5,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,14,,,0,14,,0,,0,,14
419138,VVS Laxman,4,7,7,,,1,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,4,,,0,4,,0,,0,,4
419139,AD Mathews,19,13,13,,2,2,1st innings,Kolkata Knight Riders,Kings XI Punjab,,18,18,32,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,10.66666667,AllRounder,19,,2,0,21,,-4,0,0,-4,17
419139,CH Gayle,96,44,44,8,6,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,6,6,16,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,16,Batsmen,96,16,6,8,126,,-6,0,0,-6,120
419139,DJ Hussey,11,5,5,1,1,3,1st innings,Kolkata Knight Riders,Kings XI Punjab,,6,6,13,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,13,Batsmen,11,2,1,0,14,,-6,0,0,-6,8
419139,DPMD Jayawardene,114,61,61,3,14,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,114,6,14,24,158,,0,,0,,158
419139,KC Sangakkara,38,22,22,2,2,1,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,38,4,2,0,44,,0,,0,,44
419139,MK Tiwary,35,32,32,,2,1,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,35,,2,0,37,,0,,0,,37
419139,MS Bisla,18,13,13,,3,0,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,Batsmen,18,,3,0,21,,0,,0,,21
419139,SC Ganguly,39,33,33,1,5,0,1st innings,Kolkata Knight Riders,Kings XI Punjab,,,,,,,,,,Batsmen,39,2,5,0,46,,0,,0,,46
419139,Yuvraj Singh,34,16,16,3,2,2,2nd innings,Kings XI Punjab,Kolkata Knight Riders,,,,,,,,,,AllRounder,34,6,2,0,42,,0,,0,,42
419140,A Kumble,1,1,1,,,9,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,1,24,24,33,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,8.25,Bowler,1,,,0,1,25,0,0,0,25,26
419140,A Mithun,5,4,4,,1,7,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,1,20,20,37,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,11.1,Bowler,5,,1,0,6,25,-6,0,0,19,25
419140,CL White,4,11,11,,,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,7,7,18,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,15.42857143,Batsmen,4,,,0,4,,-6,0,0,-6,-2
419140,DA Warner,34,22,22,2,3,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,34,4,3,0,41,,0,,0,,41
419140,DL Vettori,24,17,17,,2,5,1st innings,Delhi Daredevils,Royal Challengers Bangalore,1,24,24,40,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,10,Bowler,24,,2,0,26,25,-4,0,0,21,47
419140,G Gambhir,1,1,1,,,1,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
419140,JH Kallis,55,42,42,1,4,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,18,18,26,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,8.666666667,AllRounder,55,2,4,8,69,,0,0,0,0,69
419140,KD Karthik,6,4,4,,1,3,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,6,,1,0,7,,0,,0,,7
419140,KM Jadhav,8,10,10,,,4,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,8,,,0,8,,0,,0,,8
419140,KP Appanna,1,2,2,,,9,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,1,24,24,24,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,6,Bowler,1,,,0,1,25,2,0,0,27,28
419140,KP Pietersen,17,19,19,1,,1,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,6,6,3,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,3,Batsmen,17,2,,0,19,,6,0,0,6,25
419140,LRPL Taylor,22,10,10,3,,3,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,22,6,,0,28,,0,,0,,28
419140,PD Collingwood,76,47,47,7,3,2,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,AllRounder,76,14,3,8,101,,0,,0,,101
419140,R Dravid,14,9,9,,2,5,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,14,,2,0,16,,0,,0,,16
419140,R Vinay Kumar,3,3,3,,,6,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,24,24,35,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,8.75,Bowler,3,,,0,3,,0,0,0,0,3
419140,RV Uthappa,12,9,9,1,,2,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,12,2,,0,14,,0,,0,,14
419140,V Kohli,13,11,11,,1,4,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,13,,1,0,14,,0,,0,,14
419140,V Sehwag,35,22,22,2,5,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,35,4,5,0,44,,0,,0,,44
419141,A Symonds,16,20,20,,2,2,2nd innings,Deccan Chargers,Rajasthan Royals,,12,12,18,0,1st innings,Rajasthan Royals,Deccan Chargers,9,AllRounder,16,,2,0,18,,-2,0,0,-2,16
419141,AA Bilakhia,2,4,4,,,5,2nd innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
419141,AA Jhunjhunwala,11,8,8,,1,4,1st innings,Rajasthan Royals,Deccan Chargers,,,,,,,,,,Batsmen,11,,1,0,12,,0,,0,,12
419141,AC Gilchrist,37,20,19,3,3,0,2nd innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,Batsmen,37,6,3,0,46,,0,,0,,46
419141,AP Dole,4,4,4,,1,8,1st innings,Rajasthan Royals,Deccan Chargers,2,26,26,40,0,2nd innings,Deccan Chargers,Rajasthan Royals,9.230769231,Bowler,4,,1,0,5,50,-2,0,0,48,53
419141,AS Raut,0,3,3,,,5,1st innings,Rajasthan Royals,Deccan Chargers,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
419141,Anirudh Singh,9,12,12,,1,3,2nd innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,Batsmen,9,,1,0,10,,0,,0,,10
419141,DR Smith,5,7,7,,,4,2nd innings,Deccan Chargers,Rajasthan Royals,1,17,17,22,0,1st innings,Rajasthan Royals,Deccan Chargers,7.764705882,AllRounder,5,,,0,5,25,0,0,0,25,30
419141,FY Fazal,42,29,29,,5,2,1st innings,Rajasthan Royals,Deccan Chargers,,,,,,,,,,Batsmen,42,,5,0,47,,0,,0,,47
419141,M Morkel,7,7,7,,1,7,1st innings,Rajasthan Royals,Deccan Chargers,,24,24,32,0,2nd innings,Deccan Chargers,Rajasthan Royals,8,Bowler,7,,1,0,8,,0,0,0,0,8
419141,MJ Lumb,15,10,10,1,2,0,1st innings,Rajasthan Royals,Deccan Chargers,,,,,,,,,,Batsmen,15,2,2,0,19,,0,,0,,19
419141,NV Ojha,2,6,6,,,0,1st innings,Rajasthan Royals,Deccan Chargers,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
419141,RG Sharma,75,44,44,2,8,1,2nd innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,Batsmen,75,4,8,8,95,,0,,0,,95
419141,RJ Harris,1,2,2,,,6,2nd innings,Deccan Chargers,Rajasthan Royals,2,25,25,31,0,1st innings,Rajasthan Royals,Deccan Chargers,7.44,Bowler,1,,,0,1,50,0,0,0,50,51
419141,RP Singh,4,6,6,,,7,2nd innings,Deccan Chargers,Rajasthan Royals,3,25,25,16,0,1st innings,Rajasthan Royals,Deccan Chargers,3.84,Bowler,4,,,0,4,75,6,0,0,81,85
419141,SK Trivedi,12,7,7,,2,9,1st innings,Rajasthan Royals,Deccan Chargers,3,18,18,15,0,2nd innings,Deccan Chargers,Rajasthan Royals,5,Bowler,12,,2,0,14,75,4,0,0,79,93
419141,SK Warne,1,4,4,,,6,1st innings,Rajasthan Royals,Deccan Chargers,4,24,24,21,0,2nd innings,Deccan Chargers,Rajasthan Royals,5.25,Bowler,1,,,0,1,100,2,0,8,110,111
419141,SR Watson,60,38,38,3,3,2,1st innings,Rajasthan Royals,Deccan Chargers,,22,21,36,0,2nd innings,Deccan Chargers,Rajasthan Royals,10.28571429,AllRounder,60,6,3,8,77,,-4,0,0,-4,73
419141,VVS Laxman,8,11,11,,1,0,2nd innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,Batsmen,8,,1,0,9,,0,,0,,9
419141,YK Pathan,5,7,7,,,3,1st innings,Rajasthan Royals,Deccan Chargers,,12,12,3,0,2nd innings,Deccan Chargers,Rajasthan Royals,1.5,AllRounder,5,,,0,5,,6,0,0,6,11
419142,AN Ahmed,6,8,8,,,8,2nd innings,Mumbai Indians,Chennai Super Kings,,14,14,20,0,1st innings,Chennai Super Kings,Mumbai Indians,8.571428571,Bowler,6,,,0,6,,0,0,0,0,6
419142,AT Rayudu,3,4,4,,,1,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
419142,DJ Bravo,2,3,3,,,2,2nd innings,Mumbai Indians,Chennai Super Kings,1,13,13,20,0,1st innings,Chennai Super Kings,Mumbai Indians,9.230769231,AllRounder,2,,,0,2,25,-2,0,0,23,25
419142,Harbhajan Singh,39,24,24,3,1,6,2nd innings,Mumbai Indians,Chennai Super Kings,1,26,26,21,0,1st innings,Chennai Super Kings,Mumbai Indians,4.846153846,Bowler,39,6,1,0,46,25,4,0,0,29,75
419142,KA Pollard,5,6,6,,,3,2nd innings,Mumbai Indians,Chennai Super Kings,2,24,24,27,0,1st innings,Chennai Super Kings,Mumbai Indians,6.75,AllRounder,5,,,0,5,50,0,0,0,50,55
419142,M Vijay,20,19,19,,2,0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,20,,2,0,22,,0,,0,,22
419142,MEK Hussey,15,15,15,,,4,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,15,,,0,15,,0,,0,,15
419142,ML Hayden,38,33,33,1,2,0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,38,2,2,0,42,,0,,0,,42
419142,MS Dhoni,31,18,18,,4,2,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,31,,4,0,35,,0,,0,,35
419142,R McLaren,1,3,3,,,5,2nd innings,Mumbai Indians,Chennai Super Kings,,19,19,24,0,1st innings,Chennai Super Kings,Mumbai Indians,7.578947368,AllRounder,1,,,0,1,,0,0,0,0,1
419142,R Sathish,4,5,5,,,4,2nd innings,Mumbai Indians,Chennai Super Kings,,6,6,5,0,1st innings,Chennai Super Kings,Mumbai Indians,5,Batsmen,4,,,0,4,,4,0,0,4,8
419142,S Badrinath,31,22,22,,4,4,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,31,,4,0,35,,0,,0,,35
419142,S Dhawan,18,20,20,,2,0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,18,,2,0,20,,0,,0,,20
419142,SK Raina,30,21,21,1,2,1,1st innings,Chennai Super Kings,Mumbai Indians,1,16,16,11,0,2nd innings,Mumbai Indians,Chennai Super Kings,4.125,Batsmen,30,2,2,0,34,25,4,0,0,29,63
419142,SR Tendulkar,45,35,35,,6,0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,45,,6,0,51,,0,,0,,51
419142,SS Tiwary,18,21,21,,1,1,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,18,,1,0,19,,0,,0,,19
419143,Bipul Sharma,1,1,1,,,6,1st innings,Kings XI Punjab,Rajasthan Royals,,6,6,12,0,2nd innings,Rajasthan Royals,Kings XI Punjab,12,Bowler,1,,,0,1,,-6,0,0,-6,-5
419143,DPMD Jayawardene,49,35,35,1,6,0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,49,2,6,0,57,,0,,0,,57
419143,IK Pathan,24,23,23,,1,3,1st innings,Kings XI Punjab,Rajasthan Royals,,6,6,17,0,2nd innings,Rajasthan Royals,Kings XI Punjab,17,AllRounder,24,,1,0,25,,-6,0,0,-6,19
419143,KC Sangakkara,10,8,8,,1,1,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,10,,1,0,11,,0,,0,,11
419143,MJ Lumb,88,45,45,2,16,0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,88,4,16,8,116,,0,,0,,116
419143,MS Bisla,21,15,15,,4,0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,Batsmen,21,,4,0,25,,0,,0,,25
419143,NV Ojha,46,38,38,1,4,0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,Batsmen,46,2,4,0,52,,0,,0,,52
419143,PP Chawla,11,16,16,,,5,1st innings,Kings XI Punjab,Rajasthan Royals,,24,24,27,0,2nd innings,Rajasthan Royals,Kings XI Punjab,6.75,Bowler,11,,,0,11,,0,0,0,0,11
419143,RS Bopara,9,12,12,,,4,1st innings,Kings XI Punjab,Rajasthan Royals,1,14,14,16,0,2nd innings,Rajasthan Royals,Kings XI Punjab,6.857142857,AllRounder,9,,,0,9,25,0,0,0,25,34
419143,YK Pathan,23,14,14,2,,1,2nd innings,Rajasthan Royals,Kings XI Punjab,,25,25,25,0,1st innings,Kings XI Punjab,Rajasthan Royals,6,AllRounder,23,4,,0,27,,2,0,0,2,29
419143,Yuvraj Singh,28,16,16,3,1,2,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,AllRounder,28,6,1,0,35,,0,,0,,35
419144,A Mishra,4,6,6,,,8,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,26,26,39,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,9,Bowler,4,,,0,4,,-2,0,0,-2,2
419144,AD Mathews,46,28,28,2,3,3,1st innings,Kolkata Knight Riders,Delhi Daredevils,,18,18,43,0,2nd innings,Delhi Daredevils,Kolkata Knight Riders,14.33333333,AllRounder,46,4,3,0,53,,-6,0,0,-6,47
419144,BB McCullum,7,7,7,,,1,1st innings,Kolkata Knight Riders,Delhi Daredevils,,,,,,,,,,Batsmen,7,,,0,7,,0,,0,,7
419144,CH Gayle,41,22,22,2,5,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,,,,,,,,,,Batsmen,41,4,5,0,50,,0,,0,,50
419144,DA Warner,0,5,5,,,0,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
419144,DL Vettori,13,7,7,,2,7,2nd innings,Delhi Daredevils,Kolkata Knight Riders,1,25,25,29,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,6.96,Bowler,13,,2,0,15,25,0,0,0,25,40
419144,G Gambhir,48,29,29,1,6,1,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,,,,,,,,,Batsmen,48,2,6,0,56,,0,,0,,56
419144,KD Karthik,21,17,17,,2,3,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,,,,,,,,,Batsmen,21,,2,0,23,,0,,0,,23
419144,KM Jadhav,5,8,8,,,4,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,,,,,,,,,Batsmen,5,,,0,5,,0,,0,,5
419144,MF Maharoof,2,3,3,,,5,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,18,18,30,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,10,Bowler,2,,,0,2,,-4,0,0,-4,-2
419144,MK Tiwary,27,19,19,1,1,2,1st innings,Kolkata Knight Riders,Delhi Daredevils,,,,,,,,,,Batsmen,27,2,1,0,30,,0,,0,,30
419144,PD Collingwood,2,3,3,,,2,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,13,13,18,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,8.307692308,AllRounder,2,,,0,2,,0,0,0,0,2
419144,R Bhatia,2,3,3,,,6,2nd innings,Delhi Daredevils,Kolkata Knight Riders,1,25,25,29,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,6.96,Bowler,2,,,0,2,25,0,0,0,25,27
419144,SC Ganguly,60,50,50,1,8,0,1st innings,Kolkata Knight Riders,Delhi Daredevils,,7,7,11,0,2nd innings,Delhi Daredevils,Kolkata Knight Riders,9.428571429,Batsmen,60,2,8,8,78,,-2,0,0,-2,76
419144,V Sehwag,70,43,43,3,6,1,2nd innings,Delhi Daredevils,Kolkata Knight Riders,,,,,,,,,,Batsmen,70,6,6,8,90,,0,,0,,90
419145,A Symonds,54,25,25,3,5,3,2nd innings,Deccan Chargers,Royal Challengers Bangalore,1,19,19,33,0,1st innings,Royal Challengers Bangalore,Deccan Chargers,10.42105263,AllRounder,54,6,5,8,73,25,-4,0,0,21,94
419145,AC Gilchrist,36,21,21,2,3,0,2nd innings,Deccan Chargers,Royal Challengers Bangalore,,,,,,,,,,Batsmen,36,4,3,0,43,,0,,0,,43
419145,CL White,13,3,3,2,,5,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,13,4,,0,17,,0,,0,,17
419145,JH Kallis,74,49,49,1,9,0,1st innings,Royal Challengers Bangalore,Deccan Chargers,,24,24,32,0,2nd innings,Deccan Chargers,Royal Challengers Bangalore,8,AllRounder,74,2,9,8,93,,0,0,0,0,93
419145,LRPL Taylor,1,2,2,,,3,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
419145,MD Mishra,9,11,11,,2,0,2nd innings,Deccan Chargers,Royal Challengers Bangalore,,,,,,,,,,Batsmen,9,,2,0,11,,0,,0,,11
419145,MK Pandey,3,8,8,,,0,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
419145,R Dravid,27,26,26,1,2,1,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,27,2,2,0,31,,0,,0,,31
419145,RG Sharma,6,5,5,,1,2,2nd innings,Deccan Chargers,Royal Challengers Bangalore,,,,,,,,,,Batsmen,6,,1,0,7,,0,,0,,7
419145,RV Uthappa,2,5,5,,,2,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
419145,TL Suman,81,59,59,3,6,1,2nd innings,Deccan Chargers,Royal Challengers Bangalore,,,,,,,,,,Batsmen,81,6,6,8,101,,0,,0,,101
419145,V Kohli,64,37,37,4,4,4,1st innings,Royal Challengers Bangalore,Deccan Chargers,,,,,,,,,,Batsmen,64,8,4,8,84,,0,,0,,84
419146,AB Barath,35,28,28,1,4,0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,35,2,4,0,41,,0,,0,,41
419146,AT Rayudu,33,18,18,,7,1,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,33,,7,0,40,,0,,0,,40
419146,DPMD Jayawardene,31,18,18,,7,0,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,31,,7,0,38,,0,,0,,38
419146,Harbhajan Singh,10,7,7,,1,6,1st innings,Mumbai Indians,Kings XI Punjab,,25,25,33,0,2nd innings,Kings XI Punjab,Mumbai Indians,7.92,Bowler,10,,1,0,11,,0,0,0,0,11
419146,IK Pathan,15,6,6,1,1,3,2nd innings,Kings XI Punjab,Mumbai Indians,3,24,24,29,0,1st innings,Mumbai Indians,Kings XI Punjab,7.25,AllRounder,15,2,1,0,18,75,0,0,0,75,93
419146,JP Duminy,36,29,29,2,1,3,1st innings,Mumbai Indians,Kings XI Punjab,1,18,18,15,0,2nd innings,Kings XI Punjab,Mumbai Indians,5,AllRounder,36,4,1,0,41,25,4,0,0,29,70
419146,KA Pollard,20,14,14,,2,5,1st innings,Mumbai Indians,Kings XI Punjab,1,7,7,8,0,2nd innings,Kings XI Punjab,Mumbai Indians,6.857142857,AllRounder,20,,2,0,22,25,0,0,0,25,47
419146,KC Sangakkara,56,42,42,1,6,1,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,56,2,6,8,72,,0,,0,,72
419146,R McLaren,0,1,1,,,8,1st innings,Mumbai Indians,Kings XI Punjab,,12,12,13,0,2nd innings,Kings XI Punjab,Mumbai Indians,6.5,AllRounder,0,,,-2,-2,,0,0,0,0,-2
419146,R Sathish,20,17,17,,1,4,1st innings,Mumbai Indians,Kings XI Punjab,,13,13,13,0,2nd innings,Kings XI Punjab,Mumbai Indians,6,Batsmen,20,,1,0,21,,2,0,0,2,23
419146,RS Sodhi,4,2,2,,1,4,2nd innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,4,,1,0,5,,0,,0,,5
419146,S Dhawan,2,4,4,,,0,1st innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
